city,state,lat,lon
RED SPRINGS,NC,34.8368,-79.2147
RED VALLEY,AZ,36.9075,-109.1023
RED WING,MN,44.5274,-92.5228
REDAN,GA,33.746,-84.1369
REDBIRD,OK,35.8921,-95.5928
REDBY,MN,47.8446,-94.9035
REDCREST,CA,40.3465,-123.8745
REDDELL,LA,30.675,-92.4264
REDDICK,FL,29.37,-82.2804
REDDICK,IL,41.0989,-88.2274
REDDING,CA,40.6513,-122.3586
REDDING,CT,41.3022,-73.388
REDDING,IA,40.6268,-94.3571
REDDING CENTER,CT,41.3025,-73.3839
REDDING RIDGE,CT,41.3136,-73.3505
REDFIELD,AR,34.4364,-92.1651
REDFIELD,IA,41.6139,-94.2345
REDFIELD,KS,37.8559,-94.8418
REDFIELD,NY,43.5935,-75.7978
REDFIELD,SD,44.8668,-98.5573
REDFORD,MI,42.3995,-83.2916
REDFORD,MO,37.3209,-90.8659
REDFORD,NY,44.6198,-73.8002
REDFORD,TX,29.4706,-104.0044
REDFOX,KY,37.2155,-82.936
REDGRANITE,WI,44.0658,-89.0776
REDIG,SD,45.2714,-103.5476
REDKEY,IN,40.3508,-85.1566
REDLAKE,MN,47.8412,-95.0743
REDLANDS,CA,34.0431,-117.1678
REDMON,IL,39.6588,-87.8535
REDMOND,OR,44.2738,-121.2605
REDMOND,UT,38.9267,-112.0254
REDMOND,WA,47.6719,-122.0874
REDONDO,WA,47.34,-122.32
REDONDO BEACH,CA,33.8526,-118.3798
REDROCK,NM,32.7808,-108.8571
REDSTONE,MT,48.8157,-104.8945
REDVALE,CO,38.238,-108.2429
REDWATER,TX,33.349,-94.2647
REDWAY,CA,40.1271,-123.8768
REDWOOD,MS,32.5035,-90.7679
REDWOOD,NY,44.3378,-75.7518
REDWOOD,VA,37.0199,-79.8156
REDWOOD CITY,CA,37.4797,-122.2443
REDWOOD ESTATES,CA,37.1564,-121.9856
REDWOOD FALLS,MN,44.5282,-95.1483
REDWOOD VALLEY,CA,39.2801,-123.3222
REE HEIGHTS,SD,44.4364,-99.2188
REED,KY,37.8727,-87.404
REED CITY,MI,43.8871,-85.5084
REED POINT,MT,45.772,-109.5535
REEDER,ND,46.1134,-102.8892
REEDERS,PA,41.0247,-75.3332
REEDLEY,CA,36.6619,-119.3805
REEDS,MO,37.1635,-94.1551
REEDS SPRING,MO,36.6932,-93.3704
REEDSBURG,WI,43.535,-89.986
REEDSPORT,OR,43.6957,-123.8419
REEDSVILLE,OH,39.1344,-81.8346
REEDSVILLE,PA,40.6662,-77.6162
REEDSVILLE,WI,44.1506,-87.9028
REEDSVILLE,WV,39.5103,-79.821
REEDVILLE,VA,37.8617,-76.287
REEDY,WV,38.8447,-81.4383
REELSVILLE,IN,39.5386,-86.9527
REESE,MI,43.4865,-83.6802
REESEVILLE,WI,43.2969,-88.8813
REESVILLE,OH,39.4823,-83.6769
REEVES,LA,30.5325,-93.0217
REEVESVILLE,SC,33.1829,-80.6698
REFORM,AL,33.413,-88.0381
REFTON,PA,39.9474,-76.2334
REFUGIO,TX,28.3479,-97.2167
REGAN,ND,47.155,-100.5312
REGENT,ND,46.3961,-102.6335
REGINA,KY,37.3931,-82.3762
REGINA,NM,36.1715,-107.0516
REGISTER,GA,32.3201,-81.882
REGO PARK,NY,40.7241,-73.8625
REHOBETH,MD,38.0388,-75.6636
REHOBOTH,MA,41.8432,-71.2446
REHOBOTH,NM,35.5332,-108.6502
REHOBOTH BEACH,DE,38.6842,-75.1078
REHRERSBURG,PA,40.4559,-76.2418
REIDSVILLE,GA,32.0577,-82.1137
REIDSVILLE,NC,36.3492,-79.657
REIDVILLE,SC,34.8624,-82.1104
REINBECK,IA,42.3261,-92.6119
REINHOLDS,PA,40.2651,-76.0893
REISTERSTOWN,MD,39.4857,-76.799
REKLAW,TX,31.8987,-95.0292
RELIANCE,SD,43.7917,-99.5749
RELIANCE,TN,35.2022,-84.5164
RELIANCE,WY,41.6994,-109.2085
REMBERT,SC,34.07,-80.5018
REMBRANDT,IA,42.8072,-95.166
REMER,MN,47.0417,-93.9686
REMINGTON,IN,40.7506,-87.1651
REMINGTON,VA,38.5282,-77.8231
REMLAP,AL,33.8304,-86.6026
REMSEN,IA,42.7937,-95.9483
REMSEN,NY,43.3389,-75.1397
REMSENBURG,NY,40.8079,-72.7051
REMUS,MI,43.633,-85.0872
RENA LARA,MS,34.1346,-90.7867
RENAULT,IL,38.1533,-90.1341
RENFREW,PA,40.8051,-79.9829
RENFRO VALLEY,KY,37.3875,-84.3318
RENICK,MO,39.3411,-92.4101
RENICK,WV,38.0808,-80.3574
RENNER,SD,43.667,-96.7414
RENO,NV,39.5466,-119.8119
RENO,OH,39.4081,-81.3265
RENO,PA,41.4194,-79.7476
RENOVO,PA,41.3402,-77.7744
RENSSELAER,IN,40.9979,-87.1229
RENSSELAER,NY,42.6263,-73.7072
RENSSELAER FALLS,NY,44.5794,-75.3597
RENSSELAERVILLE,NY,42.506,-74.1556
RENTIESVILLE,OK,35.5083,-95.4944
RENTON,WA,47.4744,-122.1672
RENTZ,GA,32.3396,-82.9649
RENVILLE,MN,44.7752,-95.1985
RENWICK,IA,42.8489,-93.9911
REPRESA,CA,38.6734,-121.1498
REPTON,AL,31.4427,-87.1842
REPUBLIC,KS,39.9583,-97.8665
REPUBLIC,MI,46.3764,-88.0335
REPUBLIC,MO,37.1286,-93.5168
REPUBLIC,OH,41.1539,-82.9547
REPUBLIC,PA,39.9619,-79.9009
REPUBLIC,WA,48.6169,-118.6442
REPUBLICAN CITY,NE,40.1328,-99.2544
RESACA,GA,34.6017,-84.8923
RESCUE,CA,38.7287,-120.9934
RESCUE,VA,36.9963,-76.5627
RESEDA,CA,34.2009,-118.538
RESERVE,LA,30.0736,-90.554
RESERVE,MT,48.5552,-104.6244
RESERVE,NM,33.6703,-108.7144
RESTON,VA,38.9582,-77.3426
RETSIL,WA,47.5291,-122.5931
RETSOF,NY,42.8398,-77.8742
REUBENS,ID,46.3429,-116.5111
REVA,SD,45.5151,-103.0849
REVA,VA,38.483,-78.1654
REVELO,KY,36.6703,-84.472
REVERE,MA,42.419,-70.9963
REVERE,MN,44.2101,-95.3965
REVERE,MO,40.536,-91.676
REVERE,PA,40.5154,-75.1615
REVILLO,SD,44.9987,-96.576
REVLOC,PA,40.4898,-78.7635
REW,PA,41.8908,-78.5394
REWEY,WI,42.8566,-90.3751
REX,GA,33.5847,-84.2724
REX,NC,34.8582,-79.0496
REXBURG,ID,43.8067,-111.7543
REXFORD,KS,39.3726,-100.777
REXFORD,MT,48.7904,-115.2994
REXFORD,NY,42.8416,-73.8357
REXMONT,PA,40.2773,-76.3825
REXVILLE,NY,42.0647,-77.6831
REYDELL,AR,34.1159,-91.5207
REYDON,OK,35.6535,-99.8801
REYNO,AR,36.3744,-90.7677
REYNOLDS,GA,32.5305,-84.1477
REYNOLDS,IL,41.3137,-90.7437
REYNOLDS,IN,40.7535,-86.9099
REYNOLDS,MO,37.4008,-91.0736
REYNOLDS,ND,47.7017,-97.1261
REYNOLDS,NE,40.0455,-97.3249
REYNOLDS STATION,KY,37.7093,-86.7525
REYNOLDSBURG,OH,39.954,-82.7892
REYNOLDSVILLE,PA,41.0906,-78.9041
REYNOLDSVILLE,WV,39.2925,-80.4459
RHAME,ND,46.2876,-103.7174
RHEEMS,PA,40.1293,-76.5702
RHINE,GA,31.9895,-83.2076
RHINEBECK,NY,41.9261,-73.8692
RHINECLIFF,NY,41.9194,-73.9519
RHINEHART,LA,31.6361,-92.0015
RHINELAND,MO,38.7482,-91.5632
RHINELANDER,WI,45.6748,-89.3457
RHOADESVILLE,VA,38.302,-77.9009
RHODELIA,KY,37.9877,-86.3968
RHODELL,WV,37.6192,-81.2861
RHODES,IA,41.8959,-93.1739
RHODES,MI,43.9322,-84.2066
RHODESDALE,MD,38.5739,-75.81
RHODHISS,NC,35.7739,-81.4315
RHODODENDRON,OR,45.3846,-121.8697
RHOME,TX,33.1003,-97.4774
RIALTO,CA,34.132,-117.3901
RIB LAKE,WI,45.274,-90.1674
RIBERA,NM,35.2968,-105.4956
RICE,MN,45.7541,-94.1754
RICE,TX,32.2063,-96.4303
RICE,VA,37.307,-78.2837
RICE,WA,48.4263,-118.1178
RICE LAKE,WI,45.5142,-91.705
RICEBORO,GA,31.7145,-81.453
RICES LANDING,PA,39.9548,-79.9848
RICETOWN,KY,37.3917,-83.6124
RICEVILLE,IA,43.3786,-92.5343
RICEVILLE,PA,41.7776,-79.8032
RICEVILLE,TN,35.352,-84.7123
RICH CREEK,VA,37.401,-80.8402
RICH HILL,MO,38.1145,-94.3614
RICH SQUARE,NC,36.2658,-77.3375
RICHARDS,MO,37.9561,-94.4483
RICHARDS,TX,30.573,-95.7868
RICHARDSON,TX,32.9612,-96.7155
RICHARDSVILLE,VA,38.394,-77.6957
RICHARDTON,ND,46.8917,-102.2644
RICHBORO,PA,40.2251,-75.0006
RICHBURG,NY,42.0884,-78.1537
RICHBURG,SC,34.6881,-81.0085
RICHEY,MT,47.6361,-105.0001
RICHEYVILLE,PA,40.0535,-79.9974
RICHFIELD,ID,43.0195,-114.0249
RICHFIELD,KS,37.2581,-101.7193
RICHFIELD,NC,35.5034,-80.2625
RICHFIELD,OH,41.2328,-81.636
RICHFIELD,PA,40.7116,-77.1538
RICHFIELD,UT,38.7188,-111.7637
RICHFIELD,WI,43.2681,-88.2119
RICHFIELD SPRINGS,NY,42.8556,-74.9841
RICHFORD,NY,42.3819,-76.1707
RICHFORD,VT,44.9552,-72.6509
RICHGROVE,CA,35.8123,-119.1328
RICHLAND,GA,32.0766,-84.6952
RICHLAND,IA,41.1958,-91.9856
RICHLAND,IN,37.9259,-87.1868
RICHLAND,MI,42.377,-85.4595
RICHLAND,MO,37.8262,-92.3886
RICHLAND,MS,32.2338,-90.16
RICHLAND,MT,48.728,-106.3096
RICHLAND,NJ,39.4904,-74.8797
RICHLAND,NY,43.5747,-75.9644
RICHLAND,OR,44.7412,-117.263
RICHLAND,PA,40.3987,-76.2641
RICHLAND,SC,34.6775,-83.0259
RICHLAND,TX,31.8828,-96.4519
RICHLAND,WA,46.3092,-119.3179
RICHLAND CENTER,WI,43.3715,-90.4298
RICHLAND SPRINGS,TX,31.3195,-98.8273
RICHLANDS,NC,34.8526,-77.5678
RICHLANDS,VA,37.1299,-81.8059
RICHLANDTOWN,PA,40.4895,-75.3147
RICHMOND,CA,37.937,-122.3526
RICHMOND,IL,42.4545,-88.3087
RICHMOND,IN,39.8375,-84.8971
RICHMOND,KS,38.4024,-95.2677
RICHMOND,KY,37.7591,-84.301
RICHMOND,MA,42.3791,-73.3659
RICHMOND,ME,44.1233,-69.8281
RICHMOND,MI,42.8452,-82.7995
RICHMOND,MN,45.4419,-94.5315
RICHMOND,MO,39.3416,-93.9572
RICHMOND,OH,40.4251,-80.7715
RICHMOND,TX,29.5999,-95.7337
RICHMOND,UT,41.9169,-111.8287
RICHMOND,VA,37.5403,-77.4629
RICHMOND,VT,44.3882,-72.9506
RICHMOND DALE,OH,39.2036,-82.8122
RICHMOND HILL,GA,31.8547,-81.2737
RICHMOND HILL,NY,40.6996,-73.8315
RICHMONDVILLE,NY,42.6217,-74.5645
RICHTON,MS,31.4087,-88.8971
RICHTON PARK,IL,41.4757,-87.7263
RICHVALE,CA,39.4959,-121.7472
RICHVIEW,IL,38.3949,-89.2273
RICHVILLE,MI,43.4093,-83.6775
RICHVILLE,MN,46.4714,-95.7068
RICHVILLE,NY,44.4335,-75.3716
RICHWOOD,MN,46.9421,-95.8973
RICHWOOD,NJ,39.7171,-75.1735
RICHWOOD,OH,40.4257,-83.3265
RICHWOOD,WV,38.1841,-80.5338
RICHWOODS,MO,38.1314,-90.8396
RICKETTS,IA,42.1824,-95.6228
RICKMAN,TN,36.2833,-85.293
RICKREALL,OR,44.9955,-123.2
RICO,CO,37.7479,-108.0527
RIDDLE,OR,42.9113,-123.3816
RIDDLESBURG,PA,40.1583,-78.2551
RIDDLETON,TN,36.3196,-86.0507
RIDERWOOD,MD,39.4095,-76.6487
RIDGE,MD,38.1228,-76.369
RIDGE,NY,40.8896,-72.8897
RIDGE FARM,IL,39.9082,-87.613
RIDGE SPRING,SC,33.8381,-81.6668
RIDGECREST,CA,35.6678,-117.539
RIDGECREST,NC,35.6209,-82.2829
RIDGEDALE,MO,36.5275,-93.2646
RIDGEFIELD,CT,41.2944,-73.4968
RIDGEFIELD,NJ,40.8299,-74.0118
RIDGEFIELD,WA,45.8032,-122.7015
RIDGEFIELD PARK,NJ,40.8538,-74.02
RIDGELAND,MS,32.4285,-90.1429
RIDGELAND,SC,32.4977,-80.9553
RIDGELAND,WI,45.1791,-91.8759
RIDGELEY,WV,39.5655,-78.8167
RIDGELY,MD,38.9427,-75.881
RIDGELY,TN,36.2519,-89.5463
RIDGETOP,TN,36.3965,-86.7668
RIDGEVIEW,SD,45.1097,-100.5502
RIDGEVIEW,WV,38.169,-81.7787
RIDGEVILLE,IN,40.3013,-85.0294
RIDGEVILLE,SC,33.0555,-80.3088
RIDGEVILLE CORNERS,OH,41.4334,-84.2576
RIDGEWAY,IA,43.301,-91.9747
RIDGEWAY,MO,40.3616,-93.944
RIDGEWAY,NC,36.4573,-78.2381
RIDGEWAY,OH,40.5408,-83.5762
RIDGEWAY,SC,34.3273,-80.8837
RIDGEWAY,VA,36.5974,-79.8584
RIDGEWAY,WI,43.0131,-89.986
RIDGEWAY,WV,39.2974,-78.0717
RIDGEWOOD,NJ,40.9804,-74.1139
RIDGEWOOD,NY,40.7318,-73.8491
RIDGWAY,CO,38.1049,-107.8351
RIDGWAY,IL,37.7961,-88.2605
RIDGWAY,PA,41.4005,-78.7882
RIDLEY PARK,PA,39.8711,-75.3226
RIDOTT,IL,42.3024,-89.4741
RIEGELSVILLE,PA,40.5659,-75.2376
RIEGELWOOD,NC,34.3901,-78.2859
RIENZI,MS,34.7745,-88.5786
RIESEL,TX,31.4563,-96.886
RIFLE,CO,39.7114,-108.1164
RIFTON,NY,41.8356,-74.0412
RIGA,MI,41.7975,-83.7758
RIGBY,ID,43.6963,-111.8753
RIGGINS,ID,45.3383,-116.08
RILEY,IN,39.3894,-87.2995
RILEY,KS,39.2177,-96.8214
RILEY,OR,43.2423,-119.5669
RILEYVILLE,VA,38.7593,-78.3615
RILLITO,AZ,32.4199,-111.1776
RILLTON,PA,40.2843,-79.7162
RIMERSBURG,PA,41.0422,-79.5101
RIMFOREST,CA,34.2338,-117.2323
RIMROCK,AZ,34.6411,-111.7721
RINARD,IL,38.5827,-88.468
RINCON,GA,32.2924,-81.2179
RINCON,NM,32.6954,-106.9993
RINCON,PR,18.3317,-67.2312
RINDGE,NH,42.7531,-71.983
RINER,VA,37.0273,-80.4343
RINEYVILLE,KY,37.7481,-86.0377
RINGGOLD,GA,34.8776,-85.1195
RINGGOLD,LA,32.323,-93.3088
RINGGOLD,PA,40.9993,-79.1471
RINGGOLD,TX,33.8087,-97.9389
RINGGOLD,VA,36.6144,-79.2793
RINGLE,WI,44.9339,-89.4263
RINGLING,MT,46.2778,-110.795
RINGLING,OK,34.0945,-97.6547
RINGOES,NJ,40.4408,-74.8367
RINGOLD,OK,34.1939,-95.0787
RINGSTED,IA,43.3056,-94.5607
RINGTOWN,PA,40.8442,-76.2037
RINGWOOD,IL,42.4132,-88.3103
RINGWOOD,NJ,41.1118,-74.2797
RINGWOOD,OK,36.3707,-98.3328
RIO,IL,41.0968,-90.3813
RIO,WI,43.3902,-89.2545
RIO,WV,39.2035,-78.7359
RIO BLANCO,PR,18.2202,-65.7902
RIO DELL,CA,40.4805,-124.1455
RIO FRIO,TX,29.676,-99.7793
RIO GRANDE,NJ,39.0172,-74.8706
RIO GRANDE,OH,38.8817,-82.3849
RIO GRANDE,PR,18.3451,-65.8323
RIO GRANDE CITY,TX,26.5103,-98.6752
RIO HONDO,TX,26.276,-97.4509
RIO LINDA,CA,38.6888,-121.4568
RIO MEDINA,TX,29.4718,-98.8877
RIO NIDO,CA,38.5238,-122.9786
RIO OSO,CA,38.9512,-121.5
RIO RANCHO,NM,35.226,-106.6912
RIO RICO,AZ,31.4927,-111.05
RIO VERDE,AZ,33.7464,-111.6796
RIO VISTA,CA,38.1873,-121.7543
RIO VISTA,TX,32.2283,-97.4047
RION,SC,34.3082,-81.1272
RIPARIUS,NY,43.6619,-73.8978
RIPLEY,MS,34.7227,-88.9105
RIPLEY,NY,42.2236,-79.6813
RIPLEY,OH,38.7714,-83.8053
RIPLEY,OK,35.9864,-96.8837
RIPLEY,TN,35.7388,-89.6754
RIPLEY,WV,38.7892,-81.6823
RIPON,CA,37.7573,-121.1219
RIPON,WI,43.8699,-88.821
RIPPEY,IA,41.9284,-94.2125
RIPPLEMEAD,VA,37.3983,-80.6046
RIPPON,WV,39.2059,-77.9046
RIPTON,VT,43.9841,-72.9856
RIRIE,ID,43.5771,-111.6867
RISCO,MO,36.5326,-89.8183
RISING CITY,NE,41.2149,-97.2819
RISING FAWN,GA,34.7853,-85.4775
RISING STAR,TX,32.1413,-98.9721
RISING SUN,IN,38.9106,-84.937
RISING SUN,MD,39.6713,-76.0476
RISINGSUN,OH,41.2599,-83.4172
RISON,AR,33.8841,-92.2145
RITTMAN,OH,40.9706,-81.7779
RITZVILLE,WA,47.1379,-118.4705
RIVA,MD,38.9498,-76.5871
RIVER,KY,37.8726,-82.636
RIVER EDGE,NJ,40.9264,-74.0381
RIVER FALLS,AL,31.3591,-86.5515
RIVER FALLS,WI,44.8445,-92.5976
RIVER FOREST,IL,41.894,-87.8198
RIVER GROVE,IL,41.923,-87.8399
RIVER PINES,CA,38.5446,-120.7427
RIVER RANCH,FL,27.7709,-81.1996
RIVER ROUGE,MI,42.2709,-83.1316
RIVERBANK,CA,37.7327,-120.9475
RIVERDALE,CA,36.4654,-119.9218
RIVERDALE,GA,33.5531,-84.4255
RIVERDALE,IL,41.6537,-87.6252
RIVERDALE,MD,38.9629,-76.9235
RIVERDALE,MI,43.3973,-84.8457
RIVERDALE,ND,47.5364,-101.3654
RIVERDALE,NE,40.8444,-99.1313
RIVERDALE,NJ,40.9927,-74.3125
RIVERHEAD,NY,40.9243,-72.6426
RIVERSIDE,AL,33.6235,-86.203
RIVERSIDE,CA,33.9456,-117.3964
RIVERSIDE,CT,41.036,-73.5822
RIVERSIDE,IA,41.4839,-91.5804
RIVERSIDE,IL,41.837,-87.8289
RIVERSIDE,MI,42.1833,-86.3826
RIVERSIDE,MO,39.1716,-94.6314
RIVERSIDE,NJ,40.0301,-74.9476
RIVERSIDE,OR,43.3316,-117.7654
RIVERSIDE,PA,40.9454,-76.6518
RIVERSIDE,RI,41.7769,-71.3503
RIVERSIDE,TX,30.8496,-95.3919
RIVERSIDE,UT,41.7921,-112.1525
RIVERSIDE,WA,48.5772,-119.579
RIVERTON,CT,41.9762,-73.0073
RIVERTON,IA,40.671,-95.5539
RIVERTON,IL,39.8569,-89.5132
RIVERTON,KS,37.0731,-94.7225
RIVERTON,NE,40.1326,-98.8393
RIVERTON,NJ,40.0073,-75.005
RIVERTON,UT,40.4774,-111.9725
RIVERTON,WV,38.7014,-79.4788
RIVERTON,WY,43.1711,-108.8312
RIVERVALE,AR,35.6753,-90.3523
RIVERVIEW,FL,27.8362,-82.3042
RIVERVIEW,MI,42.1703,-83.2107
RIVES,MO,36.0937,-90.0136
RIVES,TN,36.3059,-89.0562
RIVES JUNCTION,MI,42.3845,-84.4517
RIVESVILLE,WV,39.5785,-80.1406
RIVIERA,TX,27.3099,-97.8567
RIXEYVILLE,VA,38.5898,-78.0082
RIXFORD,PA,41.9342,-78.4849
ROACH,MO,38.0088,-92.8615
ROACHDALE,IN,39.8212,-86.8159
ROAN MOUNTAIN,TN,36.1847,-82.0998
ROANN,IN,40.9479,-85.9006
ROANOKE,AL,33.172,-85.3798
ROANOKE,IL,40.7992,-89.2024
ROANOKE,IN,40.9688,-85.3531
ROANOKE,LA,30.2759,-92.7399
ROANOKE,TX,33.0003,-97.2232
ROANOKE,VA,37.2756,-79.9495
ROANOKE RAPIDS,NC,36.4148,-77.714
ROANS PRAIRIE,TX,30.584,-95.9383
ROARING BRANCH,PA,41.5461,-76.9126
ROARING GAP,NC,36.3863,-81.0197
ROARING RIVER,NC,36.22,-80.9967
ROARING SPRING,PA,40.3119,-78.3988
ROARING SPRINGS,TX,33.8988,-100.7796
ROARK,KY,37.0276,-83.5098
ROBARDS,KY,37.6858,-87.5146
ROBBINS,CA,38.9345,-121.7074
ROBBINS,IL,41.6421,-87.7076
ROBBINS,NC,35.4579,-79.5518
ROBBINS,TN,36.3312,-84.5958
ROBBINSTON,ME,45.0626,-67.1723
ROBBINSVILLE,NC,35.3417,-83.8473
ROBELINE,LA,31.7163,-93.2438
ROBERSONVILLE,NC,35.8155,-77.2619
ROBERT,LA,30.5219,-90.3212
ROBERT LEE,TX,31.8899,-100.6116
ROBERTA,GA,32.7066,-84.0792
ROBERTS,ID,43.7276,-112.1993
ROBERTS,IL,40.6402,-88.1782
ROBERTS,MT,45.3704,-109.2218
ROBERTS,WI,44.9797,-92.553
ROBERTSDALE,AL,30.6149,-87.5649
ROBERTSDALE,PA,40.1775,-78.1004
ROBERTSON,WY,41.1191,-110.5495
ROBERTSVILLE,MO,38.3658,-90.8136
ROBERTSVILLE,OH,40.763,-81.1879
ROBESONIA,PA,40.3577,-76.1285
ROBINS,IA,42.0768,-91.6663
ROBINSON,IL,38.9808,-87.7435
ROBINSON,KS,39.8493,-95.356
ROBINSON,ND,47.1539,-99.6724
ROBINSON,PA,40.4127,-79.1299
ROBINSON CREEK,KY,37.3928,-82.5799
ROBINSONVILLE,MS,34.8146,-90.3435
ROBSON,WV,38.0705,-81.2313
ROBSTOWN,TX,27.8161,-97.7364
ROBY,MO,37.4968,-92.0982
ROBY,TX,32.6977,-100.4522
ROCA,NE,40.6612,-96.6584
ROCHDALE,MA,42.2013,-71.9108
ROCHELLE,GA,31.9446,-83.4598
ROCHELLE,IL,41.9623,-89.0482
ROCHELLE,TX,31.2972,-99.1163
ROCHELLE,VA,38.2754,-78.2529
ROCHELLE PARK,NJ,40.9055,-74.0798
ROCHEPORT,MO,39.0032,-92.5111
ROCHERT,MN,46.9305,-95.6713
ROCHESTER,IL,39.7187,-89.506
ROCHESTER,IN,41.041,-86.2717
ROCHESTER,KY,37.212,-86.8444
ROCHESTER,MA,41.7527,-70.8466
ROCHESTER,MI,42.6818,-83.1462
ROCHESTER,MN,44.0229,-92.4613
ROCHESTER,NH,43.2948,-70.9779
ROCHESTER,NY,43.1603,-77.617
ROCHESTER,PA,40.7323,-80.2293
ROCHESTER,TX,33.3067,-99.8575
ROCHESTER,VT,43.8673,-72.8485
ROCHESTER,WA,46.8019,-123.1564
ROCHESTER,WI,42.7425,-88.2225
ROCHESTER MILLS,PA,40.8245,-78.984
ROCIADA,NM,35.8184,-105.3362
ROCK,KS,37.4255,-96.933
ROCK,MI,46.0759,-87.1837
ROCK,WV,37.3898,-81.2315
ROCK CAMP,OH,38.519,-82.566
ROCK CAVE,WV,38.7671,-80.2972
ROCK CITY,IL,42.4186,-89.4816
ROCK CITY FALLS,NY,43.06,-73.9285
ROCK CREEK,MN,45.7518,-92.909
ROCK CREEK,OH,41.6694,-80.9063
ROCK CREEK,WV,37.8377,-81.4378
ROCK FALLS,IA,43.2086,-93.0852
ROCK FALLS,IL,41.7206,-89.7224
ROCK FALLS,WI,44.7226,-91.6924
ROCK GLEN,PA,40.951,-76.1589
ROCK HALL,MD,39.1046,-76.2238
ROCK HILL,NY,41.615,-74.5803
ROCK HILL,SC,34.9281,-81.0351
ROCK ISLAND,IL,41.4964,-90.5762
ROCK ISLAND,TN,35.6946,-85.6163
ROCK ISLAND,TX,29.4745,-96.5797
ROCK ISLAND,WA,47.3595,-120.0346
ROCK POINT,AZ,36.6677,-109.5558
ROCK POINT,MD,38.2726,-76.8386
ROCK PORT,MO,40.446,-95.6026
ROCK RAPIDS,IA,43.4151,-96.1541
ROCK RIVER,WY,41.6567,-106.0661
ROCK SPRING,GA,34.8052,-85.214
ROCK SPRINGS,WI,43.4527,-89.9303
ROCK SPRINGS,WY,41.6094,-109.0726
ROCK STREAM,NY,42.4536,-76.956
ROCK TAVERN,NY,41.4938,-74.1608
ROCK VALLEY,IA,43.1781,-96.3529
ROCK VIEW,WV,37.6455,-81.5315
ROCKAWAY,NJ,40.9577,-74.4919
ROCKAWAY BEACH,MO,36.7134,-93.1578
ROCKAWAY BEACH,OR,45.6247,-123.9141
ROCKAWAY PARK,NY,40.5749,-73.8508
ROCKBRIDGE,IL,39.2852,-90.2596
ROCKBRIDGE,MO,36.7913,-92.4234
ROCKBRIDGE,OH,39.5278,-82.5808
ROCKBRIDGE BATHS,VA,37.8963,-79.4188
ROCKDALE,TX,30.657,-96.9828
ROCKFALL,CT,41.5345,-72.6997
ROCKFIELD,IN,40.6411,-86.5737
ROCKFIELD,KY,36.9489,-86.608
ROCKFORD,AL,32.8935,-86.2725
ROCKFORD,IA,43.0388,-92.9465
ROCKFORD,IL,42.2701,-89.0693
ROCKFORD,MI,43.1228,-85.5271
ROCKFORD,MN,45.0378,-93.6775
ROCKFORD,OH,40.677,-84.6483
ROCKFORD,TN,35.8403,-83.9004
ROCKFORD,WA,47.4851,-117.1208
ROCKHAM,SD,44.8962,-98.8435
ROCKHILL FURNACE,PA,40.2407,-77.8992
ROCKHOLDS,KY,36.8153,-84.0675
ROCKHOUSE,KY,37.3267,-82.4526
ROCKINGHAM,NC,34.9397,-79.7697
ROCKLAKE,ND,48.8518,-99.1975
ROCKLAND,DE,39.7947,-75.575
ROCKLAND,ID,42.477,-112.8511
ROCKLAND,MA,42.1288,-70.9124
ROCKLAND,ME,44.1253,-69.1336
ROCKLAND,MI,46.7486,-89.1717
ROCKLAND,WI,43.845,-90.9031
ROCKLEDGE,FL,28.3169,-80.7454
ROCKLEDGE,GA,32.444,-82.7256
ROCKLIN,CA,38.807,-121.2557
ROCKMART,GA,33.9758,-85.0577
ROCKPORT,IL,39.5134,-91.0329
ROCKPORT,IN,37.8928,-87.1301
ROCKPORT,KY,37.3068,-86.9749
ROCKPORT,MA,42.6605,-70.6162
ROCKPORT,ME,44.1734,-69.1249
ROCKPORT,TX,28.0498,-97.04
ROCKPORT,WA,48.5765,-121.1447
ROCKPORT,WV,39.0839,-81.5705
ROCKSPRINGS,TX,29.957,-100.2275
ROCKTON,IL,42.4377,-89.1466
ROCKTON,PA,41.0833,-78.6254
ROCKVALE,CO,38.3141,-105.2201
ROCKVALE,TN,35.7619,-86.5565
ROCKVILLE,IN,39.78,-87.1975
ROCKVILLE,MD,39.0829,-77.1438
ROCKVILLE,MN,45.4713,-94.3363
ROCKVILLE,MO,38.0678,-94.1678
ROCKVILLE,NE,41.1195,-98.8625
ROCKVILLE,RI,41.5094,-71.7843
ROCKVILLE,UT,37.1614,-113.0377
ROCKVILLE,VA,37.7239,-77.7125
ROCKVILLE CENTER,NY,40.75,-73.57
ROCKVILLE CENTRE,NY,40.6664,-73.6387
ROCKWALL,TX,32.9034,-96.4305
ROCKWELL,IA,43.0094,-93.1817
ROCKWELL,NC,35.5205,-80.4557
ROCKWELL CITY,IA,42.3924,-94.6405
ROCKWOOD,IL,37.8183,-89.6559
ROCKWOOD,ME,45.6114,-69.9183
ROCKWOOD,MI,42.0723,-83.2339
ROCKWOOD,PA,39.9126,-79.2059
ROCKWOOD,TN,35.8754,-84.7324
ROCKWOOD,TX,31.4789,-99.378
ROCKY,OK,35.1383,-99.0256
ROCKY COMFORT,MO,36.7057,-94.135
ROCKY FACE,GA,34.7561,-85.09
ROCKY FORD,CO,37.9693,-103.7104
ROCKY FORD,GA,32.7019,-81.8132
ROCKY GAP,VA,37.2306,-81.1938
